,
2021-03-05,95.68
2021-03-04,97.400002
2021-03-03,104.830002
2021-03-02,109.860001
2021-03-01,110.0
2021-02-26,113.900002
2021-02-25,114.870003
2021-02-24,110.510002
2021-02-23,110.779999
2021-02-22,117.449997
2021-02-19,113.099998
2021-02-18,108.0
2021-02-17,113.110001
2021-02-16,117.0
2021-02-12,118.489998
2021-02-11,119.0
2021-02-10,119.055
2021-02-09,119.970001
2021-02-08,117.610001
2021-02-05,117.43
2021-02-04,117.900002
2021-02-03,114.209999
2021-02-02,115.0
2021-02-01,117.849998
2021-01-29,114.940002
2021-01-28,107.662003
2021-01-27,105.150002
2021-01-26,110.279999
2021-01-25,108.0
2021-01-22,104.5
2021-01-21,104.0
2021-01-20,104.410004
2021-01-19,101.260002
2021-01-15,104.25
2021-01-14,102.790001
2021-01-13,103.480003
2021-01-12,104.970001
2021-01-11,102.839996
2021-01-08,98.099998
2021-01-07,94.0
2021-01-06,86.754997
2021-01-05,87.949997
2021-01-04,85.450996
2020-12-31,83.379997
2020-12-30,90.0
2020-12-29,84.449997
2020-12-28,95.0
2020-12-24,98.5
2020-12-23,97.120003
2020-12-22,107.07
2020-12-21,107.510002
2020-12-18,106.459999
2020-12-17,102.635002
2020-12-16,112.220001
2020-12-15,114.209999
2020-12-14,126.628998
2020-12-11,130.100006
2020-12-10,123.82
2020-12-09,128.990005
2020-12-08,127.0
2020-12-07,121.0
2020-12-04,117.842003
2020-12-03,119.849998
2020-12-02,120.849998
2020-12-01,124.5
2020-11-30,113.639999
2020-11-27,106.440002
2020-11-25,100.0
2020-11-24,100.919998
2020-11-23,109.730003
2020-11-20,100.0
2020-11-19,91.599998
2020-11-18,90.800003
2020-11-17,89.0
2020-11-16,96.639999
2020-11-13,104.120003
2020-11-12,106.809998
2020-11-11,112.0
2020-11-10,110.0
2020-11-09,114.019997
2020-11-06,92.0
2020-11-05,91.330002
2020-11-04,86.510002
2020-11-03,84.910004
2020-11-02,87.903999
2020-10-30,87.010002
2020-10-29,81.489998
2020-10-28,79.889999
2020-10-27,83.0
2020-10-26,88.220001
2020-10-23,89.605003
2020-10-22,88.989998
2020-10-21,92.75
2020-10-20,93.919998
2020-10-19,96.230003
2020-10-16,93.599998
2020-10-15,85.650002
2020-10-14,95.418999
2020-10-13,90.080002
2020-10-12,91.0
2020-10-09,88.980003
2020-10-08,85.830002
2020-10-07,83.32
2020-10-06,86.839996
2020-10-05,75.699997
2020-10-02,71.849998
2020-10-01,70.0
2020-09-30,67.400002
2020-09-29,66.599998
2020-09-28,66.989998
2020-09-25,61.27
2020-09-24,62.619999
2020-09-23,67.25
2020-09-22,65.379997
2020-09-21,65.559998
2020-09-18,68.010002
2020-09-17,66.82
2020-09-16,65.510002
2020-09-15,70.0
2020-09-14,67.5
2020-09-11,61.452
2020-09-10,62.0
2020-09-09,63.0
2020-09-08,60.16
2020-09-04,59.279999
2020-09-03,63.450001
2020-09-02,56.009998
2020-09-01,58.709999
2020-08-31,62.82
2020-08-28,65.040001
2020-08-27,68.199997
2020-08-26,70.0
2020-08-25,70.07
2020-08-24,76.989998
2020-08-21,71.769997
2020-08-20,66.077003
2020-08-19,67.419998
2020-08-18,69.690002
2020-08-17,69.089996
2020-08-14,70.93
2020-08-13,68.25
2020-08-12,70.889999
2020-08-11,69.0
2020-08-10,77.0
2020-08-07,77.09
2020-08-06,79.29
2020-08-05,82.82
2020-08-04,84.44
2020-08-03,82.99
2020-07-31,86.0
2020-07-30,79.05
2020-07-29,85.54
2020-07-28,89.0
2020-07-27,87.44
2020-07-24,86.3
2020-07-23,97.514
2020-07-22,99.19
2020-07-21,92.0
2020-07-20,91.747
2020-07-17,76.54
2020-07-16,80.5
2020-07-15,86.08
2020-07-14,82.57
2020-07-13,78.47
2020-07-10,67.0
2020-07-09,66.61
2020-07-08,67.21
2020-07-07,64.0
2020-07-06,65.59
2020-07-02,68.245
2020-07-01,77.7
2020-06-30,66.16
2020-06-29,65.68
2020-06-26,56.63
2020-06-25,54.51
2020-06-24,53.0
2020-06-23,55.62
2020-06-22,51.95
2020-06-19,50.9
2020-06-18,49.86
2020-06-17,49.75
2020-06-16,51.0
2020-06-15,48.72
2020-06-12,49.37
2020-06-11,49.0
2020-06-10,47.8
2020-06-09,47.8
2020-06-08,49.22
2020-06-05,49.8
2020-06-04,50.45
2020-06-03,51.85
2020-06-02,51.98
2020-06-01,50.0
2020-05-29,48.19
2020-05-28,48.34
2020-05-27,49.53
2020-05-26,52.4
2020-05-22,52.15
2020-05-21,54.1
2020-05-20,53.21
2020-05-19,57.0
2020-05-18,54.74
2020-05-15,48.51
2020-05-14,48.56
2020-05-13,50.5
2020-05-12,50.4
2020-05-11,49.61
2020-05-08,49.16
2020-05-07,49.26
2020-05-06,50.14
2020-05-05,48.41
2020-05-04,45.2
2020-05-01,46.0
2020-04-30,49.21
2020-04-29,48.0
2020-04-28,48.6
2020-04-27,48.89
2020-04-24,51.24
2020-04-23,58.0
2020-04-22,54.44
2020-04-21,45.27
2020-04-20,41.49
2020-04-17,40.3
2020-04-16,38.76
2020-04-15,40.9
2020-04-14,43.82
